Date,AAPL,MSFT,GOOGL,NVDA,META,ADBE,CRM,INTC,JPM,BAC,WFC,GS,MS,V,MA,JNJ,UNH,PFE,ABBV,TMO,MRK,AMZN,WMT,HD,NKE,COST,MCD,SBUX,XOM,CVX,COP,EOG,BA,CAT,GE,UPS
2023-10-03 00:00:00-04:00,170.56239318847656,308.1606140136719,131.4368896484375,43.48894119262695,298.8524169921875,507.0299987792969,197.7498321533203,35.102901458740234,135.49249267578125,24.499523162841797,36.54716491699219,290.51678466796875,72.3434066772461,224.9938507080078,386.0301208496094,144.94004821777344,487.8956298828125,29.395248413085938,136.06362915039062,496.16339111328125,94.790283203125,124.72000122070312,51.7130012512207,276.17425537109375,91.0341567993164,545.4163208007812,241.35919189453125,84.48579406738281,107.06482696533203,151.35882568359375,110.01646423339844,114.4980697631836,188.9199981689453,259.4454040527344,84.99755859375,135.65357971191406
2023-10-04 00:00:00-04:00,171.80894470214844,313.63763427734375,134.225830078125,44.012611389160156,303.460205078125,518.4199829101562,199.76858520507812,35.338951110839844,136.1001434326172,24.527889251708984,36.8306884765625,292.870361328125,73.3355712890625,227.36367797851562,388.6954345703125,145.1080322265625,488.9969177246094,28.883647918701172,136.30360412597656,498.9837951660156,95.16284942626953,127.0,52.33385467529297,276.5999450683594,91.80004119873047,551.941650390625,242.61106872558594,86.0625991821289,103.0624771118164,147.8316650390625,106.02179718017578,110.000732421875,186.72999572753906,255.6448974609375,85.8572998046875,135.62709045410156
2023-10-05 00:00:00-04:00,173.045654296875,314.0309143066406,134.05709838867188,44.6591911315918,302.67572021484375,516.4400024414062,199.9071502685547,35.29960632324219,136.67396545410156,24.641357421875,37.142578125,294.67352294921875,73.39120483398438,229.5859832763672,389.69384765625,146.6195526123047,494.3692932128906,29.02238655090332,136.08209228515625,494.5843505859375,96.4947738647461,125.95999908447266,51.709754943847656,275.94720458984375,91.70430755615234,549.7407836914062,239.2157745361328,87.21451568603516,100.74241638183594,148.6114501953125,106.10599517822266,109.1712875366211,186.2899932861328,251.56471252441406,85.7547607421875,135.32711791992188
2023-10-06 00:00:00-04:00,175.59812927246094,321.7991027832031,136.54827880859375,45.732505798339844,313.2419128417969,526.6799926757812,205.2014617919922,35.59467697143555,138.7781219482422,24.65081214904785,37.511165618896484,296.5526123046875,74.48534393310547,231.11997985839844,393.4207763671875,147.08609008789062,502.58599853515625,28.727567672729492,136.81118774414062,495.1107177734375,96.75556945800781,127.95999908447266,50.841854095458984,277.0066833496094,92.9679946899414,538.1671142578125,235.41268920898438,87.6677017211914,99.06013488769531,147.0972137451172,107.89283752441406,111.21723175048828,187.3800048828125,256.6191101074219,87.92387390136719,136.1123809814453
2023-10-09 00:00:00-04:00,177.08216857910156,324.3164367675781,137.38198852539062,45.24380874633789,316.15155029296875,529.2899780273438,205.06292724609375,35.46681594848633,138.46250915527344,24.877744674682617,37.5206184387207,296.6759338378906,74.09590911865234,230.52996826171875,390.2276916503906,147.92581176757812,504.2140808105469,28.788267135620117,137.61410522460938,492.7073974609375,97.33304595947266,128.25999450683594,50.65657043457031,279.40948486328125,92.74781036376953,539.5572509765625,237.0249786376953,87.50719451904297,102.52638244628906,151.16839599609375,113.96432495117188,117.26283264160156,188.49000549316406,261.69287109375,86.96947479248047,136.1741485595703
2023-10-10 00:00:00-04:00,176.4885711669922,322.91033935546875,137.02468872070312,45.76847839355469,319.6074523925781,532.719970703125,204.72647094726562,35.83073043823242,139.30413818359375,25.539642333984375,37.634033203125,298.7258605957031,74.29989624023438,232.6539764404297,395.7933044433594,147.75787353515625,502.0401611328125,28.762252807617188,137.41110229492188,492.727294921875,96.50408935546875,129.47999572753906,51.228668212890625,283.0610656738281,93.45626068115234,542.56884765625,238.5424346923828,87.97928619384766,102.09193420410156,151.0052032470703,112.62653350830078,116.7743911743164,193.52999877929688,263.53521728515625,87.93177032470703,137.24171447753906
2023-10-11 00:00:00-04:00,177.88352966308594,326.8730163574219,139.49600219726562,46.77582550048828,325.5459289550781,549.9099731445312,204.69676208496094,36.2733268737793,139.78236389160156,25.54909896850586,37.511165618896484,297.0650329589844,73.15939331054688,231.74929809570312,395.23974609375,145.72381591796875,501.9347839355469,28.710229873657227,137.82640075683594,489.2315368652344,96.36436462402344,131.8300018310547,51.433448791503906,281.9542541503906,94.44231414794922,545.879638671875,237.973388671875,86.81793975830078,98.43161010742188,146.0726318359375,112.29911041259766,117.38264465332031,196.07000732421875,263.168701171875,89.33576965332031,137.02114868164062
2023-10-12 00:00:00-04:00,178.78384399414062,325.63409423828125,137.9278564453125,46.914730072021484,321.91131591796875,559.6300048828125,203.5389404296875,36.233985900878906,139.4571533203125,25.43562889099121,37.55842590332031,294.0566101074219,72.1487045288086,232.83094787597656,395.32867431640625,145.86376953125,503.2850646972656,28.545473098754883,138.2365264892578,479.2310485839844,96.4854507446289,132.3300018310547,51.66748809814453,277.1959228515625,95.0167236328125,544.2001342773438,233.48745727539062,86.3175277709961,98.41312408447266,146.19049072265625,113.30011749267578,118.84796142578125,191.3000030517578,260.0627136230469,87.8134536743164,137.09170532226562
2023-10-13 00:00:00-04:00,176.94366455078125,322.2613220214844,136.3299102783203,45.43169021606445,312.50701904296875,548.760009765625,202.4602813720703,35.3782958984375,141.55178833007812,25.303253173828125,38.711448669433594,293.53466796875,72.13015747070312,233.70611572265625,393.4801025390625,146.34896850585938,516.5582275390625,27.843109130859375,137.91958618164062,479.51904296875,96.87666320800781,129.7899932861328,51.95354461669922,276.1552734375,95.64857482910156,547.1539306640625,235.49803161621094,86.3741683959961,101.55583953857422,148.75653076171875,116.80829620361328,123.34530639648438,184.91000366210938,258.4519348144531,86.27535247802734,136.82704162597656
2023-10-16 00:00:00-04:00,176.81504821777344,327.0893859863281,138.056884765625,46.06529235839844,318.9222717285156,550.739990234375,206.3592529296875,35.958587646484375,141.4083251953125,25.520732879638672,39.36357498168945,298.3652038574219,73.00176239013672,236.0660858154297,396.57427978515625,146.9834442138672,515.2462158203125,28.848968505859375,137.23912048339844,485.1697998046875,96.99774169921875,132.5500030517578,52.40211868286133,281.27313232421875,97.6877212524414,552.3662719726562,237.04397583007812,88.42305755615234,101.62976837158203,149.97152709960938,117.2292709350586,124.28651428222656,184.92999267578125,261.2009582519531,86.08604431152344,138.21221923828125
